Receipt #,Physical Business Location,Account #,Owner Address Name,Business Name,Business Address,Category Code,Category Name,Mailing Address Name,Mailing Address Line 1,Mailing Address Line 2,Mailing Address City,Mailing Address State,Mailing Address ZIP,Number of Units,Account Status,Balance Status,Date Paid In Full,Exemption Code,Exemption Description,Business Phone,RE Account Number,Tangible Account Number,Custom Flags,Receipt Application Date,Year,Class Code,Class Name
4937588,88 - COMMERCIAL LESSORS,4728664,PARENTI MICHAEL J,113 ALMERIA ASSOCIATES,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,PARENTI MICHAEL J,PO BOX 500789,,MARATHON,FL,33050,8196,Active,Paid In Full,7/18/2013,-- None --,-- None --,305-447-6500,03-4117-005-3030,,-- None --,4/10/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
814161,02 - MIAMI BEACH,814161,1130 COLLINS LLC,1130 COLLINS LLC,"1130 COLLINS AVE MIAMI BEACH, FL 33139 ",HOT,HOTEL/MOTEL/ BOARDING HOUSE,1130 COLLINS LLC JORGE SAVLOFF MGRM,1424 COLLINS AVE,,MIAMI BCH,FL,33139,36,Active,Paid In Full,7/18/2013,-- None --,-- None --,305-531-3488,02-3234-008-1110,,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
3257060,04 - HIALEAH,3118221,1130 WEST 37 HIALEAH INVESTMENT,1130 WEST 37 HIALEAH INVESTMENT LLC,"1130 W 37 ST HIALEAH, FL 33012 ",APT,APARTMENTS,1130 WEST 37 HIALEAH INVESTMENT TOMAS & VIVIAN CABRERIZO,3850 BIRD ROAD STE 800,,MIAMI,FL,33146,16,Active,Paid In Full,7/25/2013,-- None --,-- None --,305-779-8040,04-3012-000-0110,40-139987,-- None --,3/11/1994,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
808619,02 - MIAMI BEACH,7128242,1135 8TH ST PROPERTIES LLC,1135 8TH ST PROPERTIES LLC,"1135 8 ST MIAMI BEACH, FL 33139 ",APT,APARTMENTS,1135 8TH ST PROPERTIES LLC HERVE BARBERA MGR,701 BRICKELL AVE #2040,,MIAMI,FL,33131,12,Active,Paid In Full,7/31/2013,-- None --,-- None --,305-538-0135,02-4203-014-0400,,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
823444,03 - CORAL GABLES,3547883,114 ANTIQUERA LLC,114 ANTIQUERA LLC,"118 ANTIQUERA AVE CORAL GABLES, FL 33134 ",APT,APARTMENTS,114 ANTIQUERA LLC LARRY RIFKIN PRES/ATT CARY ANTON,1110 BRICKELL AVE #210,,MIAMI,FL,33131,10,Active,Paid In Full,9/12/2013,-- None --,-- None --,305-371-5040,03-4108-009-0460,31-009294,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
823436,03 - CORAL GABLES,823436,114 ANTIQUERA LLC,114 ANTIQUERA LLC,"114 ANTIQUERA AVE CORAL GABLES, FL 33134 ",APT,APARTMENTS,114 ANTIQUERA LLC,1110 BRICKELL AVE #210,,MIAMI,FL,33131,10,Active,Paid In Full,9/12/2013,-- None --,-- None --,305-371-5040,03-4108-009-0470,31-009293,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
799941,01 - MIAMI,799941,1140 AGE INVESTMENT CORP,1140 AGE INVESTMENT CORP,"1140 SW 3 ST MIAMI, FL 33130 ",APT,APARTMENTS,1140 AGE INVESTMENT CORP MIGUEL BELLO PRES,175 FONTAINEBLEAU BLVD #1R,,MIAMI,FL,33172,12,Active,Paid In Full,7/19/2013,-- None --,-- None --,305-551-8642,01-4102-005-3950,40-124066,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4983145,88 - COMMERCIAL LESSORS,4773306,1140 TOWERS INVESTMENT LLC,1140 TOWERS INVESTMENT LLC,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,1140 TOWERS INVESTMENT LLC,PO BOX 566028,,MIAMI,FL,33256,30119,Active,Paid In Full,8/27/2013,-- None --,-- None --,305-207-8080,04-3001-013-2910,,-- None --,4/22/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
6853957,02 - MIAMI BEACH,6583349,1144 OCEAN DRIVE LLC,1144 OCEAN DRIVE LLC,"1144 OCEAN DR MIAMI BEACH, FL 33139 ",EAT,EATING ESTABLISHMENT,1144 OCEAN DRIVE LLC STEFANO FRITTELLA,1144 OCEAN DR,,MIAMI BEACH,FL,33139,145,Active,Paid In Full,8/21/2013,-- None --,-- None --,305-428-1234,02-3234-008-0280,,-- None --,2/26/2010,2014,195,Eating establishments or Catering businesses
4988896,88 - COMMERCIAL LESSORS,4778933,1149 CORPORATION,1149 CORPORATION,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,1149 CORPORATION TERESA AVELLANEDA,2766 NW 62 ST,,MIAMI,FL,33147,14706,Active,Paid In Full,8/14/2013,-- None --,-- None --,305-000-0000,01-4110-055-0240,,-- None --,4/23/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4990868,88 - COMMERCIAL LESSORS,4780913,1150 ASSOCIATES LTD,1150 ASSOCIATES LTD,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,1150 ASSOCIATES LTD DAVID BERGER PRES,1836 WEST 23 ST,,MIAMI BCH,FL,33140,36269,Active,Paid In Full,7/15/2013,-- None --,-- None --,305-536-1444,01-4102-005-3290,,-- None --,4/23/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4976941,30 - UNIN DADE COUNTY,4767209,11500 BISCAYNE INC,11500 BISCAYNE INC,"UNINCORPORATED LOC MIAMI, FL 99999 ",LES,COMMERCL/INDUST/OFFICE SPACE,11500 BISCAYNE INC,1348 WASHINGTON AVE #173,,MIAMI BEACH,FL,33139,5321,Active,Unpaid,,-- None --,-- None --,305-000-0000,30-2232-000-0010,,-- None --,4/20/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
7076904,01 - MIAMI,6803267,116 W FLAGLER ST LLC,116 W FLAGLER ST LLC,"116 W FLAGLER ST MIAMI, FL 33130 ",PAR,PARKING FACILITY,116 W FLAGLER ST LLC,116 W FLAGLER ST,,MIAMI,FL,33130,20,Active,Unpaid,,-- None --,-- None --,305-803-3369,01-0113-070-1040,,-- None --,4/25/2011,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
7036627,13 - BAY HARBOR ISLANDS,6763206,LAME MANAGEMENT COMPANY LLC,1160 HAIR,"1160 96 ST 204 BAY HARBOR ISLANDS, FL 33154 ",BTY,BARBER / BEAUTY SHOP /SERVICE,LAME MANAGEMENT COMPANY LLC MICHAEL KAHN MANAGER,1160 96 ST 204,,BAY HARBOR ISLANDS,FL,33154,10,Active,Paid In Full,8/16/2013,-- None --,-- None --,305-866-7939,13-2227-001-3490,,-- None --,2/16/2011,2014,213,Service business/multiple service business or Passenger transportation services
5185814,30 - UNIN DADE COUNTY,4966355,117 PARTNERS,117 PARTNERS,"UNINCORPORATED LOC MIAMI, FL 99999 ",LES,COMMERCL/INDUST/OFFICE SPACE,117 PARTNERS,1575 SAN IGNACIO #400,,CORAL GABLES,FL,33146,41637,Active,Paid In Full,7/15/2013,-- None --,-- None --,305-000-0000,30-5006-000-0600,,-- None --,12/26/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
819962,02 - MIAMI BEACH,5075668,117 S SHORE LLC,117 S SHORE LLC,"117 S SHORE DR MIAMI BEACH, FL 33141 ",APT,APARTMENTS,117 S SHORE LLC URBAN RESOURCE,PO BOX 415700,,MIAMI BEACH,FL,33141,9,Active,Paid In Full,7/10/2013,-- None --,-- None --,305-403-2424,02-3203-007-1440,31-008902,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4926292,88 - COMMERCIAL LESSORS,4717600,1175 NW 159TH LLC,1175 NW 159TH LLC,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,1175 NW 159TH LLC SEAGIS PROP GROUP LP,100 FRONT ST #350,,WEST CONSHOHOCKEN,PA,19428,68654,Active,Paid In Full,7/18/2013,-- None --,-- None --,305-204-4435,34-2114-008-0040,,-- None --,4/8/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4940970,88 - COMMERCIAL LESSORS,4732005,1175 OFFICE BUILDING CORP,1175 OFFICE BUILDING CORP,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,1175 OFFICE BUILDING CORP,1175 NE 125 ST #102,,NO MIAMI,FL,33161,54968,Active,Paid In Full,7/10/2013,-- None --,-- None --,305-891-1106,06-2229-034-0040,,-- None --,4/11/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
6702006,30 - UNIN DADE COUNTY,7105414,1176 STATION INC,1176 STATION INC,"1176 NW 79 ST MIAMI, FL 33150 ",SER-CAR,SERVICE BUSINESS,1176 STATION INC JEUS E FLORES PRES,1176 NW 79 ST,,MIAMI,FL,33150,1,Active,Paid In Full,7/26/2013,-- None --,-- None --,305-778-0055,30-3111-024-0040,,-- None --,5/8/2009,2014,213,Service business/multiple service business or Passenger transportation services
6666151,30 - UNIN DADE COUNTY,7105414,1176 STATION INC,1176 STATION INC,"1176 NW 79 ST MIAMI, FL 33150 ",RET-STR,RETAIL SALES,1176 STATION INC JEUS E FLORES PRES,1176 NW 79 ST,,MIAMI,FL,33150,5,Active,Paid In Full,7/26/2013,-- None --,-- None --,305-778-0055,30-3111-024-0040,,-- None --,3/13/2009,2014,214,Retail sales
6702014,30 - UNIN DADE COUNTY,7105414,1176 STATION INC,1176 STATION INC,"1176 NW 79 ST MIAMI, FL 33150 ",ATM,A T M / POINT OF SALE,1176 STATION INC JEUS E FLORES PRES,1176 NW 79 ST,,MIAMI,FL,33150,,Active,Paid In Full,7/26/2013,-- None --,-- None --,305-778-0055,30-3111-024-0040,,-- None --,5/8/2009,2014,219,"Bank, Savings & trust companies, etc."
4965258,88 - COMMERCIAL LESSORS,4755717,THE 1177 KANE CONCOURSE LP,1177 KANE CONCOURSE PARTNERSHIP LTD,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,THE 1177 KANE CONCOURSE LP,1177 KAKNE CONCOURSE # 201,,BAY HARBOR ISLANDS,FL,33154,21078,Active,Paid In Full,9/26/2013,-- None --,-- None --,305-443-6622,13-2227-001-3660,,-- None --,4/18/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
6332506,01 - MIAMI,6070528,118 PROPERTY LLC,118 PROPERTY LLC,"545 SW 10 ST MIAMI, FL 33130 ",APT,APARTMENTS,118 PROPERTY LLC ANIBAL J DUARTE VIERA MGR,370 MIRACLE MILE,,CORAL GABLES,FL,33134,8,Active,Unpaid,,-- None --,-- None --,305-461-5995,01-0206-060-1160,,-- None --,7/25/2007,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4885076,02 - MIAMI BEACH,4678695,ROSA & FRANCISCO J PADRON,1180 APTS,"1180 71 ST MIAMI BEACH, FL 33141 ",APT,APARTMENTS,ROSA & FRANCISCO J PADRON,950 JEFFERSON AVE #3,,MIAMI BEACH,FL,33139,10,Active,Paid In Full,9/30/2013,-- None --,-- None --,305-000-0000,02-3210-013-1620,,-- None --,2/26/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
5238852,88 - COMMERCIAL LESSORS,5017280,119 PLAZA G P  CORPORATION,119 PLAZA G P  CORPORATION,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,119 PLAZA G P  CORPORATION ALFONSO POBLETE,847 NW 119 ST 204,,NORTH MIAMI,FL,33168,24758,Active,Paid In Full,9/30/2013,-- None --,-- None --,305-380-3219,06-2126-029-0010,,-- None --,2/25/2003,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
5156781,30 - UNIN DADE COUNTY,4939089,119 STREET EXXON INC,119 STREET EXXON INC,"1634 NW 119 ST MIAMI, FL 33167 ",RET-STR,RETAIL SALES,119 STREET EXXON INC PEDRO O LACORTE,1634 NW 119 ST,,N MIAMI,FL,33167,3,Active,Paid In Full,7/9/2013,-- None --,-- None --,305-687-0550,30-2135-030-0030,40-115010,-- None --,11/14/2002,2014,214,Retail sales
5156823,30 - UNIN DADE COUNTY,4939089,119 STREET EXXON INC,119 STREET EXXON INC,"1634 NW 119 ST MIAMI, FL 33167 ",SAM,SERVICE / AMUSEMENT MACHINE,119 STREET EXXON INC PEDRO O LACORTE,1634 NW 119 ST,,N MIAMI,FL,33167,4,Active,Unpaid,,-- None --,-- None --,305-687-0550,30-2135-030-0030,40-115010,-- None --,11/14/2002,2014,221,"Vending, service & amusement machines"
5156799,30 - UNIN DADE COUNTY,4939089,119 STREET EXXON INC,119 STREET EXXON INC,"1634 NW 119 ST MIAMI, FL 33167 ",ATM,A T M / POINT OF SALE,119 STREET EXXON INC PEDRO O LACORTE,1634 NW 119 ST,,N MIAMI,FL,33167,,Active,Paid In Full,7/9/2013,-- None --,-- None --,305-687-0550,30-2135-030-0030,40-115010,-- None --,11/14/2002,2014,219,"Bank, Savings & trust companies, etc."
5156815,30 - UNIN DADE COUNTY,4939089,119 STREET EXXON INC,119 STREET EXXON INC,"1634 NW 119 ST MIAMI, FL 33167 ",EAT,EATING ESTABLISHMENT,119 STREET EXXON INC PEDRO O LACORTE,1634 NW 119 ST,,N MIAMI,FL,33167,1,Active,Paid In Full,7/8/2013,-- None --,-- None --,305-687-0550,30-2135-030-0030,40-115010,-- None --,11/14/2002,2014,195,Eating establishments or Catering businesses
834052,04 - HIALEAH,4202578,1199 HIALEAH APTS INC,1199 HIALEAH APTS INC,"1199 W 35 ST HIALEAH, FL 33012 ",APT,APARTMENTS,1199 HIALEAH APTS INC JOSE M ALVAREZ PRES,7140 SW 40 ST,,MIAMI,FL,33155,39,Active,Paid In Full,7/15/2013,-- None --,-- None --,305-000-0000,04-3012-044-0010,,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4860558,04 - HIALEAH,4655263,11TH AVE AUTO RECYCLERS INC,11TH AVE AUTO RECYCLERS INC,"5166 E 11 AVE HIALEAH, FL 33013 ",SER-WAR,SERVICE BUSINESS,11TH AVE AUTO RECYCLERS INC DAMARIS DIAZ PRES,5151 E 11 AVE,,HIALEAH,FL,33013,1,Active,Paid In Full,9/24/2013,-- None --,-- None --,305-688-4339,04-2132-013-0130,,-- None --,1/22/2002,2014,213,Service business/multiple service business or Passenger transportation services
1959296,04 - HIALEAH,4157913,11TH AVENUE AUTO RECYCLERS INC,11TH AVENUE AUTO RECYCLERS INC,"5151 E 11 AVE HIALEAH, FL 33013 ",RET-STR,RETAIL SALES,11TH AVENUE AUTO RECYCLERS INC DAMARIS DIAZ PRES,5151 E 11 AVE,,HIALEAH,FL,33013,5,Active,Paid In Full,9/24/2013,-- None --,-- None --,305-688-4339,04-2132-013-0030,40-053045,-- None --,8/24/1988,2014,214,Retail sales
332759,04 - HIALEAH,4157913,11TH AVENUE AUTO RECYCLERS INC,11TH AVENUE AUTO RECYCLERS INC,"5151 E 11 AVE HIALEAH, FL 33013 ",JYD,JUNK DEALER / JUNK YARD,11TH AVENUE AUTO RECYCLERS INC DAMARIS DIAZ PRES,5151 E 11 AVE,,HIALEAH,FL,33013,,Active,Paid In Full,9/24/2013,-- None --,-- None --,305-688-4339,04-2132-013-0030,40-053045,-- None --,8/24/1988,2014,203,Junk dealers
5411517,04 - HIALEAH,5177365,11TH AVENUE TRUCK RECYCLERS INC,11TH AVENUE TRUCK RECYCLERS INC,"5166 E 11 AVE HIALEAH, FL 33013 ",JYD,JUNK DEALER / JUNK YARD,11TH AVENUE TRUCK RECYCLERS INC ARNALDO DIAZ PRES,5151 E 11 AVE,,HIALEAH,FL,33013,,Active,Paid In Full,8/29/2013,-- None --,-- None --,305-688-4339,04-2132-013-0130,,-- None --,10/22/2003,2014,203,Junk dealers
2841295,02 - MIAMI BEACH,2712348,SOUTH BEACH DINER INC,11TH ST DINER,"1065 WASHINGTON AVE MIAMI BEACH, FL 33139 ",EAT,EATING ESTABLISHMENT,SOUTH BEACH DINER INC RAY SCHNITZER PRES,1065 WASHINGTON AVE,,MIAMI BEACH,FL,33139,60,Active,Paid In Full,7/9/2013,-- None --,-- None --,305-534-6374,02-3234-008-1310,,-- None --,9/1/1992,2014,195,Eating establishments or Catering businesses
479980,01 - MIAMI,479980,12 AVENUE COPY SERVICE CORP,12 AVENUE COPY SERVICE CORP,"1300 NW 29 ST MIAMI, FL 33142 ",SER-PRI,SERVICE BUSINESS,12 AVENUE COPY SERVICE CORP LAZARO R VALDES PRES,1300 NW 29 ST,,MIAMI,FL,33142,8,Active,Unpaid,,-- None --,-- None --,305-635-4443,01-3126-039-4640,,-- None --,8/24/1988,2014,213,Service business/multiple service business or Passenger transportation services
4612447,01 - MIAMI,4418364,12 AVENUE FLOWERS INC,12 AVENUE FLOWERS INC,"407 SW 12 AVE MIAMI, FL 33130 ",RET-STR,RETAIL SALES,12 AVENUE FLOWERS INC LEONARDO ESQUIVEL PRES,407 SW 12 AVE,,MIAMI,FL,33130,2,Active,Paid In Full,9/10/2013,-- None --,-- None --,305-324-6333,,,-- None --,1/4/2001,2014,214,Retail sales
6672878,04 - HIALEAH,6141550,LA CORONA LIQUOR STORE CORP,12 AVENUE LIQUOR,"3715 W 16 AVE 17 HIALEAH, FL 33012 ",ATM,A T M / POINT OF SALE,LA CORONA LIQUOR STORE CORP ALI M JAMIL PRES,3715 W 16 AVE #17,,HIALEAH,FL,33012,,Active,Unpaid,,-- None --,-- None --,305-710-1766,04-3002-071-0100,,"Enforcement, Returned Mail",3/24/2009,2014,219,"Bank, Savings & trust companies, etc."
6672860,04 - HIALEAH,6141550,LA CORONA LIQUOR STORE CORP,12 AVENUE LIQUOR,"3715 W 16 AVE 17 HIALEAH, FL 33012 ",SAM,SERVICE / AMUSEMENT MACHINE,LA CORONA LIQUOR STORE CORP ALI M JAMIL PRES,3715 W 16 AVE #17,,HIALEAH,FL,33012,4,Active,Unpaid,,-- None --,-- None --,305-710-1766,04-3002-071-0100,,"Enforcement, Returned Mail",3/24/2009,2014,221,"Vending, service & amusement machines"
6404826,04 - HIALEAH,6141550,LA CORONA LIQUOR STORE CORP,12 AVENUE LIQUOR,"3715 W 16 AVE 17 HIALEAH, FL 33012 ",RET-STR,RETAIL SALES,LA CORONA LIQUOR STORE CORP ALI M JAMIL PRES,3715 W 16 AVE #17,,HIALEAH,FL,33012,2,Active,Unpaid,,-- None --,-- None --,305-710-1766,04-3002-071-0100,,"Enforcement, Returned Mail",12/3/2007,2014,214,Retail sales
6013890,01 - MIAMI,5767364,12 HOUSES PROPERTY MANAG CORP THE,12 HOUSES PROPERTY MANAGEMENT CORPORATION THE,"2141 SW 1 ST 105 MIAMI, FL 33135 ",SER-MAN,SERVICE BUSINESS,12 HOUSES PROPERTY MANAG CORP THE JOSE DOCE PRES,PO BOX 452756,,MIAMI,FL,33245,3,Active,Paid In Full,8/26/2013,-- None --,-- None --,786-412-3545,01-4103-014-3320,,-- None --,4/14/2006,2014,213,Service business/multiple service business or Passenger transportation services
774555,01 - MIAMI,774555,120 SW 5 AVE INC,120 SW 5 AVE INC,"120 SW 5 AVE MIAMI, FL 33130 ",APT,APARTMENTS,120 SW 5 AVE INC,940 SW 22 RD,,MIAMI,FL,33129,6,Active,Unpaid,,-- None --,-- None --,305-782-1200,01-0201-070-1020,,Enforcement,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
7261308,01 - MIAMI,6985684,1200 BRICKELL AVE 860 LLC,1200 BRICKELL AVE 860 LLC,"1200 BRICKELL AVE 860 MIAMI, FL 33131 ",OFF,ADMIN OFFICE/OPERATION CTR,1200 BRICKELL AVE 860 LLC TDA RINCON HOLDINGS LLC,1200 BRICKELL AVE 860,,MIAMI,FL,33131,2,Active,Paid In Full,9/20/2013,-- None --,-- None --,305-447-6900,01-0210-030-1120,,-- None --,5/9/2012,2014,207,"Administrative office, operation center or Other unclassified businesses"
4921939,88 - COMMERCIAL LESSORS,4713237,1200 BRICKELL INVESTMENTS LLC,1200 BRICKELL INVESTMENTS LLC,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,1200 BRICKELL INVESTMENTS LLC EDGARDO DEFORTUNA MGRM,1200 BRICKELL AVE #740,,MIAMI,FL,33131,529779,Active,Unpaid,,-- None --,-- None --,305-371-0020,01-0209-090-1300,,-- None --,4/4/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4334082,10 - HOMESTEAD,5365580,1200 HOMESTEAD 72 LLC,1200 HOMESTEAD 72 LLC WAYNE GINTER RECEIVER,"1201 SW 4 ST HOMESTEAD, FL 33030 ",APT,APARTMENTS,1200 HOMESTEAD 72 LLC ASSET RECOVERY GROUP,2520 CORAL WAY  SUITER 2515,,CORAL GABLES,FL,33145,72,Active,Paid In Full,7/15/2013,-- None --,-- None --,786-406-3133,10-7813-053-0070,,-- None --,9/8/1999,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
814179,02 - MIAMI BEACH,814179,1200 MARSEILLES LLC,1200 MARSEILLES LLC,"1200 MARSEILLE DR MIAMI BEACH, FL 33141 ",APT,APARTMENTS,1200 MARSEILLES LLC GREG STIER PRES,6538 COLLINS AVE # 106,,MIAMI BEACH,FL,33141,12,Active,Unpaid,,-- None --,-- None --,305-993-5866,02-3210-012-0260,40-146398,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
772039,01 - MIAMI,772039,1201 MANAGEMENT COMPANY LLC,1201 MANAGEMENT COMPANY LLC,"1201 W FLAGLER ST MIAMI, FL 33135 ",APT,APARTMENTS,1201 MANAGEMENT COMPANY LLC,1143 W FLAGLER ST,,MIAMI,FL,33130,28,Active,Paid In Full,9/30/2013,-- None --,-- None --,305-548-3296,01-4102-005-9500,,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4956778,30 - UNIN DADE COUNTY,4747458,1201 NW 54 ST LTD,1201 NW 54 ST LTD,"UNINCORPORATED LOC MIAMI, FL 99999 ",LES,COMMERCL/INDUST/OFFICE SPACE,1201 NW 54 ST LTD,419 W 49 ST #106,,HIALEAH,FL,33012,18617,Active,Paid In Full,9/12/2013,-- None --,-- None --,305-556-6627,30-3102-002-0060,,-- None --,4/17/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4956745,88 - COMMERCIAL LESSORS,4747425,1201 NW 54 ST LTD,1201 NW 54 ST LTD,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,1201 NW 54 ST LTD,419 W 49 ST  #106,,HIALEAH,FL,33012,21010,Active,Paid In Full,9/12/2013,-- None --,-- None --,305-556-6627,01-3114-041-0440,,-- None --,4/17/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4614856,30 - UNIN DADE COUNTY,4420667,121 DIGITAL PRINTING INC,121 DIGITAL PRINTING INC,"7155 NW 52 ST MIAMI, FL 33166 ",SER-PRI,SERVICE BUSINESS,121 DIGITAL PRINTING INC DAVID BRODY PRES,7155 NW 52 ST,,MIAMI,FL,33166,4,Active,Unpaid,,-- None --,-- None --,305-468-1421,30-3023-037-0020,40-076875,-- None --,1/9/2001,2014,213,Service business/multiple service business or Passenger transportation services
5025432,88 - COMMERCIAL LESSORS,4814472,121 MAJORCA LLC,121 MAJORCA LLC,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,121 MAJORCA LLC R L NORTON PRES,121 MAJORCA AVE,,CORAL GABLES,FL,33134,12616,Active,Paid In Full,7/31/2013,-- None --,-- None --,305-445-7801,03-4108-007-0900,,-- None --,5/17/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
835661,06 - NORTH MIAMI,835661,12101 LLC,12101 LLC,"12101 GRIFFING BLVD NORTH MIAMI, FL 33161 ",APT,APARTMENTS,12101 LLC MICHELL SHIMON PRES,3541 N 34 AVE,,HOLLYWOOD,FL,33021,9,Active,Paid In Full,7/8/2013,-- None --,-- None --,954-895-4730,06-2230-031-0350,40-144816,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
2298404,02 - MIAMI BEACH,2185536,1211 EUCLID LLC C/O JEAN PIERRE BRUNOIS MGR,1211 EUCLID LLC,"1211 EUCLID AVE MIAMI BEACH, FL 33139 ",APT,APARTMENTS,1211 EUCLID LLC C/O JEAN PIERRE BRUNOIS MGR,927 LINCOLN RD MALL #200,,MIAMI BEACH,FL,33139,12,Active,Unpaid,,-- None --,-- None --,,02-4203-009-0950,03-987974,-- None --,2/21/1990,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
4920568,88 - COMMERCIAL LESSORS,4711942,1220 COLLINS AVENUE INC,1220 COLLINS AVENUE INC,"MUNICIPALITIES LOC COMMERCIAL LESSORS, FL 33888 ",LES,COMMERCL/INDUST/OFFICE SPACE,1220 COLLINS AVENUE INC FRAZIER HOTTE & ASSOC PA,1220 COLLINS AVE,,MIAMI,FL,33139,16295,Active,Unpaid,,-- None --,-- None --,305-000-0000,02-3234-008-1060,,-- None --,4/4/2002,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
1860379,02 - MIAMI BEACH,1860379,1223 MGMT INC,1223 MGMT INC,"1233 COLLINS AVE MIAMI BEACH, FL 33139 ",APT,APARTMENTS,1223 MGMT INC,1051 WASHINGTON AVE,,MIAMI BEACH,FL,33139,12,Active,Paid In Full,9/19/2013,-- None --,-- None --,305-000-0000,02-3234-008-0460,,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
1781351,02 - MIAMI BEACH,3594489,1226 DREXEL AVE LLC,1226 DREXEL AVE LLC,"1226 DREXEL AVE MIAMI BEACH, FL 33139 ",APT,APARTMENTS,1226 DREXEL AVE LLC HERVE BARBERA MANAGER,701 BRICKELL AVE 2040,,MIAMI BEACH,FL,33131,21,Active,Paid In Full,7/18/2013,-- None --,-- None --,305-538-0135,02-4203-009-0520,,-- None --,8/24/1988,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
2396661,01 - MIAMI,2279412,1228 NW 4 ST LLC,1228 NW 4 ST LLC,"1228 NW 4 ST MIAMI, FL 33125 ",APT,APARTMENTS,1228 NW 4 ST LLC NHS HOUSING DEVELOPMENT LLC,100 NE 84TH ST #200,,MIAMI,FL,33125,18,Active,Paid In Full,10/1/2013,-- None --,-- None --,305-324-5505,01-4102-005-7350,,-- None --,7/11/1990,2014,192,"Hotels, apartments, motels, etc. or Commercial, industrial or office space"
